,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
5903,0.0342010925,46675.0984565254,20369232.844507013,26.2,0
5904,0.0820427065,53609.2915141364,47170687.80121802,24.3,0
5906,1.7948988478,152270.5451025481,70162397.17229676,17.6,0
5907,0.4943561926,92782.5404311631,56534839.13355348,20.4,0
5908,0.0542050786,41316.688915389,29516981.64265868,25.2,0
5910,0.0036311148,37649.593842484,39763632.30733806,31.07,0
5913,0.9863702813,94165.007310059,33628232.849162474,18.9,0
5914,1.1642331974,95251.991092254,53721174.83866582,18.54,0
5917,0.1438931032,24744.2484009808,14127977.439846456,23.08,0
5920,0.1644523102,52888.4315246556,45102180.56473701,22.79,0
5922,0.0050354696,17989.8981007119,55708827.70260518,30.36,0
5923,0.8512163929,60728.313035088,57675048.083623886,19.22,1
5924,1.3062911326,88873.6775976331,62530155.58009489,18.29,0
5925,0.3908768761,10073.4765090844,41992548.73220568,20.91,0
5927,0.2259643771,108612.006871585,68774812.46632457,22.1,1
5929,0.0206081961,49007.8170563094,61646596.7208367,27.3,0
5930,0.0714562102,59019.1441022567,48920315.07532634,24.6,0
5931,0.1636967205,83600.2249874042,72812882.38447604,22.8,0
5932,0.1132504611,31292.636991602,70669835.45114395,23.6,0
5933,0.2228640296,49378.8867066598,49747618.47835932,22.13,0
5934,1.4656827575,128369.5862194735,72114794.81484596,18.04,0
5935,0.0941976306,23548.7313633385,4817583.174588702,24.0,0
5936,0.0450858206,31077.5001504547,48487544.38454928,25.6,0
5939,0.0472106499,21237.9818103636,41309360.1978806,25.5,0
5941,0.7145621017,29880.1231570748,72542935.2421095,19.6,0
5942,0.1132504611,33184.3458156368,18058096.113826152,23.6,0
5943,0.023661375,57750.0155125988,74190124.91098194,27.0,0
5944,0.411187571,65896.9649621741,65513592.30429373,20.8,0
5945,0.0392681082,22413.7562443488,67777104.16410562,25.9,0
5946,0.0748238376,22741.0844331289,62345279.24119575,24.5,0
5949,0.9773271842,66093.656133537,48482428.58618889,18.92,1
5951,0.9419763057,78827.0992257787,60304825.479924574,19.0,0
5955,0.0306224531,49015.5581221704,48578213.439507805,26.44,0
5956,0.1714115092,25012.1556266579,57413264.377344966,22.7,0
5958,0.6638041738,33043.2797931302,18334012.600160137,19.76,0
5959,1.3244634524,41665.0829405047,47201166.67677458,18.26,0
5960,0.9037326626,38134.7948258039,63918650.424548365,19.09,0
5961,0.0517654482,34745.0168168943,3355004.592632122,25.3,0
5962,0.2716689341,33077.7546792817,22039590.94494336,21.7,0
5963,0.3715694322,57851.7037256884,5784106.065470857,21.02,1
5964,0.1636967205,41419.8787157442,32701722.27225816,22.8,0
5965,0.0472106499,68548.0644828601,40541408.52306759,25.5,0
5971,0.9205343072,101810.5614722732,64516646.92129221,19.05,1
5976,0.1270691073,25758.4125461104,43939267.87896627,23.35,0
5977,0.0972836774,37034.033382819,33546262.386751905,23.93,0
5980,0.1968067451,55413.9823445611,13953851.38340296,22.4,0
5981,0.2259643771,34270.7084789507,3166444.884897416,22.1,1
5982,0.0375007522,39990.5106372446,23315769.92264931,26.0,0
5983,0.4305662442,48246.5437108924,65076847.02250757,20.7,0
5985,0.0424658654,95264.9321928138,65037788.21543353,25.73,0
5986,0.0243242791,64194.3929146619,70707229.29376404,26.94,0
5989,0.1127301225,34672.7184468289,30305073.918066382,23.61,0
5990,0.023770591,58770.3044960276,35371414.95335822,26.99,0
5991,1.4257388333,44169.9223298645,42723635.16847224,18.1,0
5992,0.0411187571,62101.9614538109,70273951.18197173,25.8,0
5996,0.0171411509,19190.1656835306,15967223.38242888,27.7,0
5997,0.0783501764,44301.695652518,18486429.851457305,24.4,0
5999,0.7835017643,43862.851219437,46498616.03421052,19.4,0
6002,0.0622357573,38112.1386802099,3861050.833379396,24.9,0
6007,0.5754929116,5028.0337129203,27149535.824916206,20.07,0
6011,0.0472106499,39369.3033849836,8049298.073920515,25.5,0
6012,0.1563291544,57677.5312501745,42022400.3738129,22.9,0
6013,0.1492931834,24588.3994775781,67268750.98956487,23.0,0
6014,0.0334225806,40460.7025546452,34209818.594205394,26.25,0
6016,2.1779102496,87965.2176052144,48193726.598217055,17.18,0
6018,1.1325046106,81817.407567369,35477294.73078388,18.6,0
6019,0.3926810818,26724.5594638054,37041371.90710616,20.9,0
6020,0.4721064988,86911.7662524503,66384295.784749,20.5,0
6021,0.1527706684,32869.2454432823,33885720.269172646,22.95,0
6022,0.4721064988,32425.8318511786,9652302.022236768,20.5,1
6024,0.1361570015,15212.4397269103,33061699.88115554,23.2,0
6027,0.0622357573,18965.3548205321,18783777.205054943,24.9,0
6029,0.0714562102,42620.9895125075,31759996.245594025,24.6,0
6031,0.013183781,39360.7080522544,28366139.006712507,28.27,0
6033,0.5248557734,30060.3816036543,36091486.93229051,20.27,0
6034,0.5420507863,32696.1853858586,11077714.04561715,20.2,1
6035,0.0517654482,27067.5211575779,3644174.851856628,25.3,0
6037,0.6252302454,64007.6554347433,62924811.65075441,19.89,0
6038,0.1636967205,81451.1904281687,46152571.83628686,22.8,0
6039,0.0450858206,47900.2063687474,17266966.059190866,25.6,0
6044,0.5176544822,32696.1853690262,11077714.060576936,20.3,1
6046,0.0594346868,66955.34783552,44214954.37353492,25.0,0
6047,0.2198062205,15137.6272827409,46558498.99942664,22.16,0
6050,0.1032856481,62575.4082341405,52165604.500341736,23.8,0
6054,1.4998228946,38525.347418549,48354423.80738277,17.99,0
6055,0.2594418179,54547.2767247988,74221121.45500785,21.8,1
6057,0.0392681082,23075.9845813391,22743200.156995326,25.9,0
6058,0.5781492662,107976.9147094375,52919566.664979786,20.06,0
6059,0.2157943048,71837.9719732832,34147603.353316605,22.2,0
6062,0.0049435619,13423.8332025253,1302415.152950812,30.4,0
6063,0.1548959201,37986.631415806,67601668.4830288,22.92,0
6064,0.5675968529,25115.0194769944,61155085.67841479,20.1,0
6065,0.1714115092,16524.9045802653,13830156.145236868,22.7,0
6066,0.2844722965,72917.5744233155,35213219.03553869,21.6,1
6067,0.1977151638,34951.1675158119,38107687.99159579,22.39,0
6068,0.2259643771,61770.2647486,47055422.14871005,22.1,0
6069,0.2844722965,58269.0842009363,44600891.94016999,21.6,1
6070,0.8017518649,46398.5010189803,51527300.00943,19.35,0
6071,0.1132504611,8185.5231157471,41568935.70496024,23.6,0
6074,0.1185877909,28629.0086117882,22417346.450556006,23.5,0
6075,0.69189466,52444.2877709256,31156730.88194921,19.67,0
6076,0.4989304142,94693.0600598105,50156041.14340772,20.38,1
6077,0.5943468684,15447.4341817859,73443781.24227042,20.0,0
6078,0.5675968529,123740.2126920103,11406681.437243294,20.1,0
6079,0.3148038092,30476.459886989,48717813.54921762,21.38,1
6080,0.2466266358,30602.9754142459,66111718.98110404,21.91,0
6083,0.0820427065,40044.8942877197,16139947.946187068,24.3,0
6084,0.0078350176,60242.6261063174,65333270.95125992,29.4,0
6086,1.54184238,114834.4946620254,59920203.56671701,17.93,0
6087,0.1636967205,17864.6300971321,24780835.045602087,22.8,0
6088,0.1636967205,42003.6904088244,19365553.582663607,22.8,0
6091,0.0859092601,18867.9069223315,59203507.54795722,24.2,0
6096,0.1879489824,75298.1170514785,58095015.036782734,22.5,0
6098,0.0916304836,47209.1683645091,33238832.2115152,24.06,0
6100,0.9909231597,81197.1486550368,19512100.40410496,18.89,1
6103,0.1968067451,53936.1100921918,33146205.17475476,22.4,0
6107,0.1386883492,19672.6680773648,36259733.47828748,23.16,0
6108,0.1037623929,21608.9661477807,62039660.7410441,23.79,0
6109,1.7141150923,48397.6381784832,13363036.392247615,17.7,0
6110,1.2417666126,80597.5487597308,61665188.07092988,18.4,0
6114,0.1722027088,80693.2338937132,37541690.38948623,22.69,0
6117,0.4305662442,60338.297726338,30098456.879755035,20.7,0
6121,1.8537022573,108202.6183620413,70806183.9613906,17.53,0
6123,0.0682401509,21404.8352948598,5073334.182202215,24.7,0
6124,1.5777565026,79670.7740343222,64255716.73070078,17.88,0
6127,1.4257388333,49978.890890761,60447249.144712135,18.1,0
6128,0.2477650126,47124.7385609502,10066859.217220686,21.9,1
6129,0.1968067451,44223.7402872479,50999748.94023214,22.4,0
6130,0.0130028927,55084.7568934501,68166687.95442514,28.3,0
6131,0.0859092601,73518.4918151485,34222022.45932468,24.2,0
6132,0.1888165155,36285.8706995677,15810307.663341664,22.49,0
6133,0.0594346868,23444.9966477809,16190308.842420036,25.0,0
6134,0.0118587791,38808.264207375,35196799.39772429,28.5,0
6135,0.1032856481,54764.845243974,65040398.75810418,23.8,0
6136,0.067303861,15670.5912077869,46441639.39657361,24.73,0
6139,0.744800533,50062.190395631,32247735.0430858,19.51,0
6140,0.0187948982,55212.2047365304,49768654.04821129,27.5,0
6142,0.1425738833,73409.3925388373,61215010.94990856,23.1,0
6143,0.2844722965,51756.8104037664,15471155.663685707,21.6,0
6145,0.2060819612,27440.4557200625,73075590.11191857,22.3,0
6148,0.0126485278,58424.2631394264,62828707.39102326,28.36,0
6149,0.7482383761,70256.0767001684,48174359.53828856,19.5,0
6150,0.2547064711,81112.637342453,12108400.510127395,21.84,0
6152,0.1636967205,36513.0876426026,22876094.45242368,22.8,0
6153,0.358129403,24309.9918185738,46327450.893609,21.1,0
6158,0.0089958039,67366.8155126016,68352931.8272931,29.1,0
6160,0.0899580388,54193.0873279162,21377255.8749831,24.1,0
6161,0.1636967205,81001.6289498455,60597945.96066516,22.8,0
6164,0.0179489885,39662.4829118173,27128130.26961216,27.6,0
6165,0.5943468684,39709.7269730716,32607600.48350025,20.0,0
6166,1.1968507018,102041.6195420363,45671056.803860046,18.48,0
6167,0.2259643771,81606.3208390422,7708239.150215668,22.1,0
6168,0.0171411509,79988.9566715993,39642283.72119994,27.7,0
6171,0.4721064988,15341.2871582871,65666689.2983926,20.5,0
6173,0.8166575449,125381.9533626806,55259641.084040895,19.31,0
6174,0.2270073813,26879.7402250536,68178064.24412759,22.09,0
6175,0.0103285648,57178.5243109632,66679152.18421327,28.8,0
6176,0.0783501764,47994.4927126242,49649645.98058846,24.4,0
6177,0.0297879063,62415.8610552702,68606837.84437591,26.5,0
6178,0.8204270649,63288.4657181965,21644583.72320358,19.3,1
6180,0.3926810818,118096.1390632824,41292921.95009117,20.9,0
6181,0.0187948982,26595.5182232616,12164236.882879592,27.5,0
6186,0.0411187571,25183.0752795114,3284168.161133321,25.8,0
6187,0.2301653685,29919.7297967066,71326761.69043607,22.06,0
6188,0.0392681082,21440.7551641959,39836902.17258921,25.9,0
6189,0.0326617897,41361.8850529222,20422138.460347828,26.3,0
6192,0.1081533507,51833.3121039395,21046266.069752425,23.7,0
6194,0.0567596853,40460.087655504,3139014.784011873,25.1,0
6195,0.8995803882,27673.2510546055,59620051.32785581,19.1,0
6196,0.2366137501,55845.5806248865,9471409.1604602,22.0,0
6197,0.1879489824,10900.5494981955,39067880.90292528,22.5,0
6198,0.130028927,63010.5280766755,71590196.31392895,23.3,0
6200,0.0494356193,93098.482245567,53977680.25337796,25.4,0
6202,0.7835017643,61888.4406758113,24752434.742690448,19.4,0
6203,0.3266178974,56529.2287365437,41349675.82153986,21.3,0
6204,0.3119176705,50109.1509946691,8150242.707373599,21.4,1
6205,0.4305662442,48096.5969809008,23188219.20329821,20.7,0
6208,0.2157943048,63786.5040014024,63533447.98184648,22.2,0
6209,0.0358129403,75658.9948900963,32325671.823328625,26.1,0
6210,0.0411187571,61093.772384782,63280693.38964949,25.8,0
6211,4.5502994579,100955.2815616241,29313326.05874164,15.58,0
6213,0.7482383761,94891.6217249024,34004601.43292236,19.5,0
6214,0.5176544822,90857.2504390204,66608501.41863092,20.3,1
6217,0.1032856481,73515.2218560896,18239462.94653424,23.8,0
6218,0.3266178974,33153.752597074,28322939.27075772,21.3,0
6220,0.8473054089,73734.6179849836,74642179.17111623,19.23,1
6222,0.0783501764,16143.4118717086,41376769.67129301,24.4,0
6223,0.2366137501,63241.2071501731,27151292.29838724,22.0,1
6225,0.0424658654,55808.486354246,7239656.045821866,25.73,0
6226,0.0941976306,12361.9019523488,10966555.482951732,24.0,0
6227,0.1574852843,49741.7818414378,4366100.647593961,22.884,0
6228,0.1492931834,22640.1044267264,14998284.186750486,23.0,0
6231,0.3926810818,110894.3549972978,61689767.44976449,20.9,1
6232,0.1636967205,39237.2511028934,33261662.67157121,22.8,0
6234,0.0679266159,117523.9727773168,40461055.58762639,24.71,0
6238,0.3266178974,55291.8324382139,28211462.21422708,21.3,0
6239,0.3266178974,111587.0610163813,68624576.48661008,21.3,0
6241,0.0472106499,30147.1569129081,21008770.24626436,25.5,0
6243,0.0450858206,30194.5919362375,65936413.98872643,25.6,0
6244,0.0428587972,60858.4934792264,31681128.06901257,25.71,0
6245,0.2060819612,45983.7975643466,10065718.398823852,22.3,0
6246,0.4966380371,34168.2981686427,46023467.93201028,20.39,0
6249,0.0198627775,49038.9716287328,28767764.827175543,27.38,0
6251,0.0622357573,32761.8434153218,73895020.38849048,24.9,0
6253,0.0297879063,19465.4026671552,18328642.18622501,26.5,0
6254,0.0685551332,86471.2663302442,68936197.55641612,24.69,0
6255,0.6824015094,39340.7640099572,27955335.50652284,19.7,1
6260,0.4305662442,51562.0291080344,38330310.266661845,20.7,0
6261,0.0142573883,24597.4825474219,53273283.184143625,28.1,0
6262,0.0450858206,74887.1742212737,62381775.30211861,25.6,0
6265,0.4721064988,88209.7548560924,40342893.5109182,20.5,0
6266,0.580817882,5534.9137571774,27907695.03259604,20.05,0
6268,0.3420109247,57284.55331682,52223063.980063856,21.2,1
6269,0.2884297004,69129.2730880638,74639526.7260822,21.57,0
6270,0.4920848322,113776.7086882541,56263387.03661475,20.41,0
6271,0.5970902489,5534.9129293177,27907694.808199234,19.99,0
6272,1.1913516723,85808.9320941949,18970909.913667507,18.49,1
6273,1.6369672047,83677.415049801,65344967.27568565,17.8,0
6276,0.4508582062,42207.5596239551,44824865.11392173,20.6,0
6278,0.0465628955,22725.0373974661,69394040.70060731,25.53,0
6281,1.5067457626,83677.4152579433,65344967.24576608,17.98,0
6282,1.6369672047,28564.5433592444,15744878.940526985,17.8,0
6283,0.0311917671,61783.663792279,23456743.16128828,26.4,0
6286,0.3767384779,27256.3089831945,4895816.263332635,20.99,1
6287,0.130028927,17723.4935659667,71528508.33073297,23.3,0
6292,0.0259441818,77349.1482512388,60208246.47135298,26.8,0
6293,0.2070331923,76264.9893237838,40332934.79567209,22.29,0
6294,0.0187948982,40050.750254125,44680833.1224338,27.5,0
6296,0.0118587791,75974.9711685728,51564609.67332864,28.5,0
6297,0.0622357573,90408.6679324748,54571356.19907855,24.9,0
6299,0.7980681497,82763.6459288342,49044967.78473979,19.36,0
6300,0.0231227764,26745.3038494692,70765458.09549242,27.05,0
6302,0.0622357573,58914.2539773493,32149838.810309064,24.9,0
6303,0.2477650126,76817.6405057707,59059514.76607101,21.9,0
6304,0.1122121746,77238.6221774153,69764972.22458097,23.62,0
6307,0.0225964377,47318.328932238,43053689.68781967,27.1,0
6308,0.130028927,39517.0389473087,5731992.031799361,23.3,0
6309,0.2818642388,132674.6110412736,58630832.10636788,21.62,1
6310,0.4571302686,26167.0100100608,35372824.55424808,20.57,0
6311,0.2388031102,99846.7706234833,59306505.08306074,21.98,1
6313,0.0215794305,75711.5233483601,58188108.47482249,27.2,0
6318,0.0711278987,33298.228116678,5119210.807482996,24.61,0
6319,0.0245493489,17652.575512488,43883863.8141388,26.92,0
6320,1.3367185619,110487.632011348,72431420.87587008,18.24,0
6321,1.57050737,43663.1585841468,20331199.35131438,17.89,0
6324,0.1081533507,43032.5330054382,51284760.30387171,23.7,0
6326,0.0271668934,63467.8992467996,47571997.91033621,26.7,0
6329,0.0215794305,37224.7823371914,33633466.99439782,27.2,0
6331,2.2596437711,95311.5385295228,69132768.79856123,17.1,0
6333,0.0899580388,60372.0429593116,15023639.200621473,24.1,0
6334,0.130028927,69652.9052868265,46942495.66833656,23.3,0
6335,0.6516883822,67575.0628462043,46656450.38893804,19.8,0
6337,0.0136157002,84333.9486172997,72467688.94963905,28.2,0
6338,0.4508582062,53077.5708657098,43512024.5003704,20.6,1
6343,0.358129403,33180.3477644608,48719149.862110965,21.1,0
6344,0.1196850702,87499.2205188083,63666593.377299614,23.48,0
6345,0.0089958039,67044.1632331522,37413543.941497214,29.1,0
6346,0.0108153351,16422.5882106514,55154493.82754548,28.7,0
6347,0.2594418179,88725.2852602807,70548719.38497517,21.8,1
6350,0.7516920875,34337.6237475023,21340975.93810303,19.49,0
6353,0.6607542706,100967.2172073976,66558471.25336895,19.77,0
6354,1.5632915441,35593.1740858278,11262599.076152535,17.9,1
6357,0.0899580388,61959.7222207157,62283716.41157782,24.1,0
6360,0.0165211388,62076.9562308518,65851638.44657506,27.78,0
6362,0.02208208,69275.4626532143,68283531.415668,27.15,0
6363,1.3490870665,35593.1740940547,11262599.106072113,18.22,1
6365,0.7586474087,112555.0837001682,64934793.522689536,19.47,0
6367,0.1241766613,53676.5832433235,73302460.26338266,23.4,0
6368,0.0196806745,75738.6072431856,54189223.02595586,27.4,0
6370,0.1185877909,37312.4294698565,16529553.817152197,23.5,0
6373,0.7835017643,78348.2863955551,72191984.95211962,19.4,0
6374,0.1879489824,19551.5239341631,27823181.974867377,22.5,0
6376,0.1563291544,62513.9411784955,46964119.801088445,22.9,0
6377,0.0068240151,77219.2184325095,71977186.2567001,29.7,0
6379,0.0450858206,16265.7613761184,12078529.390877487,25.6,0
6380,0.1879489824,66544.110465408,33960044.15613646,22.5,0
6382,0.0364787526,33240.7295149929,34532733.5252875,26.06,0
6383,0.5420507863,82668.293925642,48379107.81496766,20.2,0
6385,0.4188321187,52249.194198166,52649117.786317065,20.76,0
6387,0.1506745763,26022.6352605519,58712332.68186878,22.98,0
6389,0.4721064988,72518.5650334914,30060780.297160648,20.5,1
6390,0.0820427065,40956.3788881367,2383096.447706133,24.3,0
6391,0.1241766613,41050.5656386295,30209877.059175503,23.4,0
6396,0.0622357573,36607.4739982354,48561119.30977695,24.9,0
6399,0.0130028927,19147.5166526695,21565655.6326752,28.3,0
6401,1.0472249454,49017.0963529616,40948499.25844024,18.77,0
6402,0.3420109247,49252.1912056642,21419004.19744336,21.2,0
6403,0.0358129403,28075.0802934806,541944.508581611,26.1,0
6405,0.130028927,21028.9947377088,66619484.07145804,23.3,0
6406,0.0130028927,45892.24520625,56933426.03784512,28.3,0
6409,0.0547066321,95390.5382906051,65039149.46629181,25.18,0
6410,0.5420507863,91030.9980425872,39085697.21637357,20.2,0
6412,0.3119176705,42086.741540598,32316332.114149,21.4,0
6413,0.0430566244,69067.2817676059,35578723.25350727,25.7,0
6414,0.1636967205,7187.6203494159,48206878.42015917,22.8,0
6416,1.2417666126,29132.2153908434,53532646.18744893,18.4,0
6417,0.6824015094,64790.1715186843,54283599.07125363,19.7,0
6419,0.1968067451,46192.4874804557,66897635.28069366,22.4,0
6421,0.0326617897,13175.916759501,11963350.415375397,26.3,0
6422,0.3420109247,54548.1376101868,69074234.74237911,21.2,0
6424,0.5176544822,85581.1604384705,59267770.275053546,20.3,0
6426,0.1652113876,89066.1428667497,67662586.72534446,22.78,0
6427,0.5346135707,33337.0602765064,52226138.530447885,20.23,1
6428,0.1312320699,77394.969583488,58695345.87364985,23.28,0
6429,0.0196806745,63768.2548805896,57368471.99254657,27.4,0
6430,0.0714562102,69674.4846118145,58640925.95336996,24.6,0
6433,1.3615700154,122600.094409003,38053189.36787649,18.2,0
6435,0.0284472297,80274.7958775077,64623505.89157596,26.6,0
6436,0.0895447192,37303.9783673051,22839119.274402566,24.11,0
